subject_id,Parabacteroides_unclassified,Atopobium_parvulum,Ruminococcus_obeum,Acidaminococcus_unclassified,Ruminococcus_gnavus,Megasphaera_unclassified,Eubacterium_rectale,Bacteroides_vulgatus,Clostridium_hathewayi,Odoribacter_laneus,Peptostreptococcus_unclassified,Faecalibacterium_prausnitzii,Bacillus_subtilis,Alistipes_shahii,Ruminococcus_torques,Clostridium_leptum,Lachnospiraceae_bacterium_2_1_58FAA,Streptococcus_constellatus,Desulfovibrio_desulfuricans,Bacteroides_ovatus,Burkholderiales_bacterium_1_1_47,Acidaminococcus_fermentans,Granulicatella_unclassified,Escherichia_unclassified,Bifidobacterium_adolescentis,Megasphaera_elsdenii,Clostridium_innocuum,Megasphaera_micronuciformis,Eubacterium_ventriosum,Holdemania_filiformis,Turicibacter_sanguinis,Lachnospiraceae_bacterium_9_1_43BFAA,Parabacteroides_goldsteinii,Dorea_formicigenerans,Streptococcus_intermedius,Turicibacter_unclassified,Actinomyces_odontolyticus,Alistipes_putredinis,Parasutterella_excrementihominis,Lachnospiraceae_bacterium_8_1_57FAA,Lactobacillus_salivarius,Granulicatella_adiacens,Roseburia_inulinivorans,Lachnospiraceae_bacterium_3_1_46FAA,Rothia_dentocariosa,Bifidobacterium_dentium,Megamonas_hypermegale,Adlercreutzia_equolifaciens,Alistipes_indistinctus,Bacteroides_cellulosilyticus,Odoribacter_splanchnicus,Eubacterium_ramulus,Eubacterium_cylindroides,Roseburia_hominis,Bacteroides_uniformis,Clostridium_clostridioforme,Alistipes_unclassified,Streptococcus_mutans,Fusobacterium_nucleatum,Oscillibacter_unclassified,Pseudoflavonifractor_capillosus,Clostridium_scindens,Gemella_unclassified,Eggerthella_lenta,Clostridium_asparagiforme,Bacteroides_nordii,Eggerthella_unclassified,Coprobacter_fastidiosus,Paraprevotella_unclassified,Lachnospiraceae_bacterium_1_1_57FAA,Coprobacillus_unclassified,Blautia_hydrogenotrophica,Erysipelotrichaceae_bacterium_6_1_45,Flavonifractor_plautii,Alistipes_senegalensis,Clostridiaceae_bacterium_JC118,Ruminococcus_lactaris,Bifidobacterium_pseudocatenulatum,Barnesiella_intestinihominis,Lachnospiraceae_bacterium_5_1_63FAA,Ruminococcus_bromii,Bacteroides_finegoldii,Gemella_morbillorum,Bacteroides_fragilis,Ruminococcus_callidus,Odoribacter_unclassified,Lachnospiraceae_bacterium_5_1_57FAA,Eubacterium_sp_3_1_31,Megamonas_unclassified,Ruminococcus_sp_5_1_39BFAA,Parvimonas_unclassified,Enterobacter_cloacae,Bilophila_unclassified,Streptococcus_vestibularis,Haemophilus_parainfluenzae,Acidaminococcus_intestini,Fusobacterium_mortiferum,Rothia_mucilaginosa,Clostridium_symbiosum,Lachnospiraceae_bacterium_7_1_58FAA,Bifidobacterium_breve,Klebsiella_pneumoniae,Bacteroides_coprocola,Streptococcus_parasanguinis,Klebsiella_oxytoca,Alistipes_finegoldii,Parabacteroides_merdae,Megamonas_funiformis,Akkermansia_muciniphila,Paraprevotella_xylaniphila,Bacteroides_salyersiae,Erysipelotrichaceae_bacterium_2_2_44A,Parabacteroides_johnsonii,Eubacterium_hallii,Veillonella_dispar,Eubacterium_siraeum,Bacteroides_faecis,Bacteroides_dorei,Gemella_sanguinis,Dorea_unclassified,Collinsella_aerofaciens,Roseburia_intestinalis,Subdoligranulum_sp_4_3_54A2FAA,Streptococcus_thermophilus,Bacteroides_plebeius,Bifidobacterium_bifidum,Clostridium_bolteae,Clostridium_nexile,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Bifidobacterium_longum,Megamonas_rupellensis,Streptococcus_infantis,Mitsuokella_multacida,Clostridium_bartlettii,Dialister_invisus,Prevotella_stercorea,Bacteroides_massiliensis,Erysipelotrichaceae_bacterium_21_3,Gemella_haemolysans,Subdoligranulum_unclassified,Streptococcus_salivarius,Paraprevotella_clara,Streptococcus_anginosus,Bacteroides_xylanisolvens,Eubacterium_eligens,Veillonella_parvula,Citrobacter_freundii,Bacteroides_stercoris,Lachnospiraceae_bacterium_1_4_56FAA,Bacteroidales_bacterium_ph8,Coprococcus_comes,Olsenella_unclassified,Streptococcus_gordonii,Peptostreptococcaceae_noname_unclassified,Dorea_longicatena,Bacteroides_caccae,Anaerotruncus_colihominis,Ruminococcaceae_bacterium_D16,Streptococcus_mitis_oralis_pneumoniae,Anaerotruncus_unclassified,Catenibacterium_mitsuokai,Clostridiales_bacterium_1_7_47FAA,Anaerostipes_unclassified,Sutterella_wadsworthensis,Eubacterium_brachy,Fusobacterium_ulcerans,Bacteroides_clarus,Desulfovibrio_piger,Streptococcus_sanguinis,Phascolarctobacterium_succinatutens,Streptococcus_australis,Veillonella_atypica,Peptostreptococcus_stomatis,Solobacterium_moorei,Bilophila_wadsworthia,Streptococcus_cristatus,Bacteroides_thetaiotaomicron,Alistipes_onderdonkii,Klebsiella_unclassified,Anaerostipes_hadrus,Bacteroides_eggerthii,Blautia_producta,Prevotella_copri,Clostridium_citroniae,Veillonella_unclassified,Parabacteroides_distasonis,Eubacterium_biforme,Methanobrevibacter_smithii,Oribacterium_sinus,Coprococcus_catus,Bifidobacterium_animalis,Holdemania_unclassified,Clostridium_ramosum,Gordonibacter_pamelaeae,Parvimonas_micra,Roseburia_unclassified,Anaerostipes_caccae,Escherichia_coli,Brachyspira_unclassified,Butyricicoccus_pullicaecorum,Bacteroides_intestinalis,CRC
10476,0.0,0.04193,0.02599,0.0,1.02091,0.0,0.0,0.1226,0.04376,0.0,0.0,1.76212,0.0,0.0,0.03387,0.0,0.0,0.0,0.06328,0.06015,0.0,0.0,0.00268,0.0,0.0,0.0,0.0,0.10125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05483,0.0,0.0,0.0,0.0,0.25016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06066,0.0,0.0,0.0,0.0,0.08792,0.0,0.0,0.0,0.10754,0.03074,0.0,0.0,0.0,0.02165,0.0,0.02528,0.06981,0.0,0.0,0.0,0.1162,0.0,0.0,0.00408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57651,4.37064,0.0,0.0,0.0,0.0,0.0,0.0,0.84974,0.0,0.0,0.01236,0.07953,0.0,0.0,0.03272,0.74642,0.01772,0.0,15.70969,0.0,0.19293,0.01044,0.0,0.02595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02899,0.0,0.0,0.03389,0.01283,0.0,0.31778,0.0,0.0,0.0,0.0,0.0,0.01891,0.61547,0.0,0.0,0.0,0.01951,0.0,0.0,0.004,0.0,0.0,0.0,0.03045,0.01393,0.08687,0.0,0.04775,0.04611,0.0,0.43041,0.18022,0.61186,0.04093,0.0,0.0,0.00366,0.01813,0.03029,0.0,0.19461,0.0,0.0,0.04537,0.0,0.0,0.0,0.01375,0.0,0.06922,0.0,0.0,0.0,0.01315,0.0,0.03414,0.10795,2.09835,0.06717,0.0,0.02928,2.86695,0.0,0.0,0.0,0.0,0.0,0.0,0.01204,0.95931,0.11585,0.0,0.0,0.0106,0.0,0.0,0.0,0.11528,0.0,0.04302,0.00505,0.0,54.0146,0.0,0.0,0.0,1
10483,0.0,0.01637,0.11254,0.0,0.03748,0.0,4.50599,1.76535,0.07936,0.0,0.0,2.39827,0.0,0.89999,8.80077,0.02272,0.00559,0.0,0.0,1.36544,0.0,0.0,0.00514,0.00881,0.02554,0.0,0.0,0.00275,0.25347,0.05911,0.0,0.0,0.0,0.55887,0.0,0.0,0.0,11.87098,0.0,0.0,0.0,0.0,3.44828,1.41307,0.0,0.06587,0.0,0.0,0.0,0.0,1.18962,0.0,0.0,0.81,16.69015,0.00746,0.0,0.00221,0.0,0.42985,0.01675,0.0,0.00029,0.04427,0.15475,0.0,0.15028,0.0,0.0,0.0,0.00108,0.0,0.0,0.04933,0.0,0.0352,0.0,0.0,0.0,0.00282,1.27666,0.0,0.0,0.0,0.02288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19481,0.30573,0.0,0.0,0.0,0.16524,0.03574,0.0,0.0,0.0,0.78394,0.0,0.0,0.0,0.0,1.78575,0.0,0.0,0.00051,0.0,0.00564,0.05065,0.0,0.00027,5.21568,0.0,0.0,0.25631,0.0,0.46769,0.0,0.0,0.0,2.40885,0.00351,0.01368,0.22435,0.0,0.01148,0.0,0.0,0.0,0.0,14.57667,0.00064,0.0,0.54776,2.65484,0.0,0.01822,0.36924,0.46198,0.06536,0.0,1.38712,0.11479,0.0,0.07016,0.0,0.04837,0.0,0.11501,0.0,0.12283,0.00667,0.07276,0.16409,0.0,0.00915,0.0,0.0,0.0,0.0,0.0,0.59352,0.01241,1.66514,0.0273,0.03305,0.0,0.01143,0.0,0.00221,2.15282,0.0,0.0,0.00144,0.0,0.0,0.0,0.02187,0.12752,3.8727,0.0,0.0,0.0,0.08193,0.0,0.04319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10492,4.57131,0.0,0.00071,0.0,1.93614,0.0,0.0,0.0,0.02907,0.0,0.00483,0.0,0.0,0.0,0.84427,0.0,0.0,0.0,0.0,12.29719,0.0,0.0,0.00134,0.04747,0.0,0.0,0.00313,0.0,0.1141,0.21943,0.0,0.01354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04079,0.89276,0.0,0.0,0.0,0.0,0.0,0.0,0.79913,0.0,0.0,0.0,9.13845,0.13417,0.06556,0.0,0.0,1.18159,0.0,0.0,0.0,0.12266,0.08663,0.0,0.06981,0.0,0.0,0.23866,0.10747,0.03759,0.0,0.13844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.37699,0.0,0.0,0.0,0.0,0.0,0.0,0.00364,0.0,0.8267,0.0,0.0,0.0,3.64205,0.0,0.3935,0.04267,0.17396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2187,0.0,0.0,0.0,37.72377,0.0,0.01976,0.0,0.0,0.0,0.0,0.0,0.23752,0.57877,0.05301,0.0,0.00669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04958,0.0,0.0,0.00829,0.0,0.0,0.0,0.0,0.0,0.07668,0.0,0.0,0.0,0.0,0.0,0.05941,0.0,0.0,0.0,0.0,0.0,0.0,0.01021,0.06925,3.93782,0.0,0.0,0.0,0.0,0.0,0.0,0.00033,0.0,0.0,0.0,0.09689,0.0,6.7558,0.0,0.0,0.0,0.0,0.0,0.0,0.06007,0.0,5.75764,0.0,0.0,0.0,0.0,0.0,0.0,0.06133,0.0,0.0,0.0,0.03298,0.096,0.0,0.14826,0.0,1
10513,0.0,0.0,0.01585,0.0,1.38713,0.0,0.0,0.0,0.7719,0.0,0.05578,3.35024,0.0,0.0,0.02162,0.0,0.32541,0.0,0.0,0.0,0.0,0.0,0.08784,0.01429,0.0,0.0,0.0,6.38321,0.0,0.0,0.0,0.0,2.61856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00975,0.0,0.0,0.0,0.30531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3099,0.0,0.0,0.0,0.16141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28315,0.0,0.0,0.0,0.12247,0.0,0.23741,0.53512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00534,0.04688,0.0,0.0,0.00163,1.17117,0.02153,11.14905,0.0,0.0,0.0688,0.0,0.0,0.0,0.0,6.2888,0.0,0.0,0.0,0.0,0.0,0.00394,0.0,0.0,9.98781,0.0,0.0,0.0,0.0,0.0,0.09119,0.0,0.0,1.01765,0.0,0.0,12.23861,0.0,0.0012,0.0,0.03372,0.07546,0.0,0.0,0.0,0.0,1.70986,0.30453,0.0,0.0,0.0,0.0,7.72279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18656,0.21599,0.0,0.0,0.0,0.0,0.0,0.01673,0.0,0.03083,0.69527,0.02057,0.00206,0.0,0.0,12.80309,0.0,0.0,0.0,0.0,0.12869,0.0,0.0,2.31686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03007,0.0,0.0,0.0,0.13124,1.03511,0.0,0.0,0.0,1
10514,0.0,0.0,0.16219,5.12536,0.08985,0.90739,0.17143,1.57655,0.02113,0.0,0.0,4.11679,0.0,0.36185,0.13268,0.90216,0.0,0.0,0.0,0.67621,0.0,0.0,0.0,0.03532,0.18864,0.35929,0.0,0.0,0.1255,0.03925,0.0,0.0,0.00938,0.23406,0.0,0.0,0.0,0.27876,0.0,0.2444,0.0,0.0,3.57091,0.0,0.0,0.0,0.0,0.037,0.03675,0.2868,0.89041,0.03873,0.25694,0.04438,6.38645,0.0,0.11494,0.0,0.03353,1.19191,0.0,0.0,0.0,0.00827,0.01192,0.0,0.04075,0.1175,0.0,0.09846,0.0,0.0,0.0,0.03794,0.02416,0.0,0.0,0.0,1.72754,0.0,1.16248,1.02737,0.01748,1.14673,0.50158,0.0,0.0,0.0,0.84812,0.0,0.01482,0.33293,0.07241,0.0,0.17855,0.0,0.00781,0.0,0.01301,0.03559,0.0,0.91075,0.0,0.01412,0.0,0.07054,4.45191,0.0,6.80797,0.0,0.0,0.02842,0.00406,0.0063,0.00097,6.49967,0.01098,0.0,0.0,0.0,0.28964,0.00801,0.0,0.0,0.0,0.0,0.07016,0.07797,0.0,0.0,0.42758,0.0,2.04515,0.00697,0.0,0.0,6.91466,0.0,0.0,1.50846,0.02567,0.0,0.0,0.02703,0.82859,0.00565,0.01027,21.39058,0.0,0.43191,0.0,0.0,0.0,0.01363,0.20024,0.98229,0.0,0.0225,0.0,0.0,0.32354,0.01353,0.00139,1.10874,0.0,0.0,0.00432,0.0,0.0,1.90521,0.0,0.0102,0.06378,0.00862,0.0,0.0,2.37425,0.08567,0.0,0.0,0.45494,0.0,0.0,0.01662,0.02269,0.0,0.0,0.0,0.0,0.04445,0.0,0.00082,0.0,0.0,0.0,0.0,0.00938,0.53289,0.0,0.0,0.0,1
10527,0.0,0.0,0.12825,0.0,1.00103,0.0,7.37032,0.83663,0.0,0.11786,0.0,3.83021,0.0,0.41108,0.54048,0.06845,0.0,0.00613,0.00558,0.97193,0.00227,0.0,0.0,0.63352,0.0054,0.0,0.0,0.0,0.0,0.04258,0.0,0.0,0.01639,0.25008,0.0,0.0,0.0,1.16602,0.01485,0.0557,0.0,0.0,0.08747,0.0,0.0,0.0,0.80272,0.00617,0.02282,0.00509,0.0,0.18515,0.0,0.10186,2.28683,0.0,0.0,0.0,0.0,0.14745,0.00912,0.0,0.0,0.0,0.00051,0.0,0.00448,0.0,0.44776,0.87505,0.00471,0.0,0.0,0.0,0.00382,0.0,0.0,0.0186,0.35246,0.00282,0.06054,0.63401,0.0,0.08695,0.0,0.03878,0.0,0.0,2.44462,0.0,0.00966,1.04294,0.09812,0.0,0.01482,0.0,0.0,0.0,0.00218,0.02351,0.0,0.49916,0.0,0.0,0.23324,0.1335,1.41247,0.009,0.04017,0.0,0.85343,0.0,0.0,0.0,0.0,0.45319,0.0,0.24071,0.0,0.0,0.15298,0.0,0.0,0.0,1.72674,0.0,0.00327,0.0,0.0,0.17385,0.09224,0.0,0.0,0.00617,0.0,0.0,2.80719,0.0,0.0,3.95387,0.00037,0.23382,0.00088,0.12224,0.0,0.22003,0.30869,0.39053,0.0,0.00581,0.06803,0.0,0.0,0.01417,0.19616,1.17516,0.0,0.00225,0.0,0.0,0.10271,0.01649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00431,0.0,0.0,1.82551,0.04824,0.0,0.0,7.22723,0.0,39.13288,0.00073,0.03367,2.69357,0.55905,0.0,0.0,0.20259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67044,0.0,0.0,0.02149,1
10532,0.0,0.0,3.21151,0.03827,2.3747,0.0,8.14221,3.09488,0.03056,0.0,0.0,7.25585,0.0,0.0,7.41614,0.11605,0.21976,0.01615,0.0,0.52597,0.0,0.0,0.00339,0.0,0.1231,0.0,0.00041,0.0,0.58124,0.08898,0.0,0.0,0.33673,0.86351,0.0,0.0,0.00088,3.05386,0.00276,0.0,0.0,0.0,2.28153,0.0,0.0,0.0,0.0,0.15679,0.0,0.0,0.44363,0.04897,0.0,0.5465,9.32751,0.04169,0.0,0.0,0.06761,1.09419,0.09435,0.00374,0.0,0.05636,0.08845,0.0,0.27896,0.0,0.0,0.74619,0.22314,0.0,0.00315,0.53477,0.02396,0.0,0.0,0.0,1.16544,0.41273,0.0,1.67575,0.16411,0.04139,0.0,0.0,0.03299,0.00348,0.0,1.82937,0.67139,0.07073,0.35648,0.0,0.0934,0.0,1.82042,0.0,0.05126,0.09746,0.0,0.0,0.0,0.13357,0.0,0.0,3.02021,0.0,1.18692,0.0,0.0,0.0,0.0,0.91044,0.0,0.0,0.0,5.22955,0.0,0.0,0.0,0.04642,0.30127,0.0,1.54671,0.0,0.05961,0.0,0.0183,0.0,0.0,0.03729,0.0,0.00799,0.0,0.0,0.0,0.00371,0.0,0.79677,0.13393,0.0,0.3675,0.01222,3.33117,0.00365,0.00265,7.0423,0.32495,0.12643,0.0,0.0,0.0,0.0,2.64199,0.0,0.00876,0.05788,0.02921,0.03172,0.0,0.00763,0.0,0.0,0.0,0.0,0.0,0.44366,0.16484,2.80284,0.03429,0.00541,0.7149,0.08851,0.06172,0.0,1.50708,0.0,0.0,0.00214,2.42227,0.0,0.0,0.04995,0.04422,0.16577,0.0,0.0,0.0,0.0,0.0,0.01913,0.08866,0.0,0.07498,0.0,0.0,0.16913,0.0,0.0,0.0,1
10544,0.0,0.01709,1.05423,0.21219,0.69238,0.30858,0.0,0.0,0.01573,0.0,0.0,5.81326,0.0,0.10016,3.99343,0.0,0.34227,0.0,0.0,0.79535,0.0,0.0,0.05288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07766,0.0,0.0,0.0,0.0,0.02055,0.00263,0.0,0.0,0.0,0.01596,0.0,0.00847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44519,0.0,0.06867,0.0,0.0,0.0,0.0,0.0,0.01003,0.15019,0.0,0.0,0.48862,0.0,0.0,0.10631,0.21373,0.0,0.0,0.11056,0.0004,0.0,0.0,10.58673,0.83064,1.0344,0.0,0.0,0.00127,1.87812,0.0,0.04133,0.0,0.0,0.0,5.75239,0.05106,0.0,0.1626,0.0,0.03698,0.0,0.0,0.02322,0.17971,0.0,0.1286,0.0,0.0,0.01809,0.0,0.0,2.22357,0.0,0.0,0.0,0.0,0.0,0.0,1.80901,0.0,0.0,0.0,9.64389,0.04877,0.0,1.8911,4.76458,0.0,4.54566,0.0,0.80249,0.66882,0.0,0.0,3.96457,0.0,0.02935,0.0,0.00048,0.0,0.0,0.0,0.00215,0.05536,0.09938,0.08343,0.0,0.0,2.27914,2.77433,0.02317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02176,1.12997,3.59456,0.0,0.0,0.18577,0.0,0.0,0.00912,0.0,0.0,0.01405,0.02332,1.4101,0.0,0.01037,0.0,0.1165,0.00761,0.05888,0.0102,0.0,0.0,1.63765,0.0311,0.0,2.09749,3.86704,0.0,0.0,0.0,0.11703,1.97378,4.11004,0.0,0.00573,0.0,0.24159,0.0,0.00324,0.0,0.00514,0.0,0.0,0.0,0.0,0.0,0.0,1
10556,1.04041,0.00292,5.5138,0.0,0.08269,0.0,7.22717,1.47923,0.0,0.0,0.0,11.57527,0.0,0.13835,0.03414,0.017,0.0,0.0,0.0,0.02766,0.01951,0.0,0.02469,0.01392,1.67196,0.0,0.0,0.0,0.04367,0.02458,0.0,0.0,0.0,1.98336,0.0,0.0,0.0,1.34628,0.05106,0.0,0.0,0.0,2.9422,0.1108,0.0,0.0,0.0,0.36013,0.0,0.19533,0.0,0.30153,0.04391,0.1787,0.15295,0.0,0.0,0.0,0.0,0.75334,0.00123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10789,0.03578,0.0,0.0,0.23154,0.01154,0.04958,1.2961,0.0,0.0,0.0,0.0594,0.0,0.0,0.0,0.0,1.13837,0.0,0.0,0.7449,0.0,0.00701,0.0,0.0,0.0,0.0,0.12973,0.0,0.0,0.0,0.08469,0.0,0.0,0.26356,0.0,0.0,0.0,0.0,0.0,0.0,0.09913,0.0,0.13147,0.33729,0.16365,0.0,0.0,3.37366,0.72285,0.0,0.0,0.0,0.0,0.00827,0.0,0.0,0.2236,0.0,0.0,0.0,0.0,0.0,5.31565,0.0,0.0,0.0,14.31429,0.19821,0.0,0.0,0.18174,0.40871,0.0,0.0,0.0,0.0,0.11888,0.66008,0.0,0.0,0.0,0.1386,0.0,0.0,0.0,0.0,0.0,1.68762,0.0,0.0,0.0,0.00831,0.0,0.00808,0.39836,0.0,16.46303,0.0,0.00569,0.0,0.0034,0.0183,0.0,0.0,0.0,0.0,0.01389,0.0,0.0,11.20342,0.0,0.02752,1.20669,0.58829,0.07125,0.0,0.2172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10566,0.0,0.0,0.12249,0.0,0.0,0.25918,1.34964,0.0,0.14521,0.44108,0.0,0.76185,0.0,0.89456,3.5541,0.10998,0.0,0.0,0.0,0.05346,0.0,0.0,0.0,0.06969,0.19042,0.1204,0.0,0.0,0.66826,0.08902,0.0,0.0,0.06075,0.34713,0.0,0.00089,0.0,0.01772,0.0,0.0,0.0,0.0,0.0,0.02885,0.0,0.0,1.69221,0.0,0.31397,0.0,0.77053,0.00254,0.0,0.58177,0.14901,0.0,0.0,0.0,0.00352,1.77014,0.07521,0.0,0.0,0.0,0.05399,0.0,0.02563,0.07391,0.62414,0.0,0.00563,0.12183,0.0,0.05672,0.02854,0.0,0.0,0.0,0.6727,0.0,1.23724,0.0,0.01592,0.12499,0.03017,0.0,0.0,0.0163,4.80231,0.28677,0.16172,0.75619,0.37643,0.00779,0.05792,0.0,0.0,0.00076,0.02203,0.09337,0.0,0.00615,6.11145,0.072,0.3197,0.05463,2.62239,0.76759,0.37373,1.67742,0.0,0.00307,0.0,0.00939,0.0,3.74077,0.05787,1.74148,0.0,0.19903,0.6788,0.0,0.0,0.0,0.78394,0.18998,0.09466,0.0,0.05566,0.42793,0.063,0.00421,0.0,0.00179,0.0,4.03958,0.0,0.0,0.0,2.75787,0.16887,0.0,0.0,0.17895,0.17826,0.0,0.0,0.40672,0.0,0.27607,0.40837,0.0,0.00056,0.0,0.04992,0.62908,0.04523,0.00601,0.00842,0.0,1.01399,0.04249,0.0,0.76659,0.0,0.0,0.62731,0.0,0.00888,3.11529,0.03645,0.0,0.23481,0.00987,0.00277,0.0,0.15925,0.8883,0.03536,0.0,0.0,0.0,30.31238,0.00408,0.00135,4.59479,0.0,0.0,0.0,0.08976,0.0,0.0,0.0,0.02338,0.03802,0.192,0.0,0.0,0.00094,0.0,0.0,1
10578,0.0,0.00101,0.22084,0.0,0.04725,0.0,2.86248,0.0,0.02768,0.0,0.0,9.74916,0.0,2.32468,1.29745,0.42361,0.00489,0.03382,0.09976,0.91038,0.0,0.0,0.08852,0.17693,1.52102,0.0,0.00157,0.0,0.25954,0.0,0.0,0.0,0.15938,1.2442,0.0,0.0,0.0,5.19477,0.0,0.0,0.0,0.06181,0.17962,0.0437,0.00221,0.0,0.0,0.13168,0.00671,8.95409,1.19274,0.00839,0.0,2.00704,2.58519,0.0,0.0,0.0,0.00226,0.35844,0.02359,0.0,0.01289,0.01365,0.03747,0.00283,0.0,0.0374,0.0,0.2811,0.00288,0.00955,0.0,0.10851,0.01089,0.02967,0.0,0.43268,0.45722,0.00107,0.002,0.0,0.03611,1.63181,0.0,0.0,0.0,0.02543,3.54506,0.904,0.01777,0.0,0.37476,0.0,0.572,0.0,0.44551,0.04266,0.00779,0.02463,0.0,0.00807,0.0,0.52093,0.0,0.01795,3.45443,0.0,0.12734,0.0,1.37804,0.01965,0.19774,0.13981,0.0,0.01155,0.0,0.0,0.02407,0.0,1.07689,0.0,0.0,0.10036,0.0,0.0,0.05073,0.00473,0.01335,1.02526,0.5869,0.20263,0.0,0.0,0.0,0.0,0.0,0.0,0.03012,3.24923,6.32248,0.0,0.0,0.00277,2.86477,0.07259,0.26102,0.0,0.01239,0.27858,0.33052,0.0,0.03054,0.0,1.00389,0.51684,0.0061,0.02128,0.14072,0.02956,0.0,0.04167,0.0,2.19176,0.01529,0.0,0.46795,0.0,0.17964,0.0,0.5585,0.09616,0.09468,0.03823,0.0253,0.0,1.77935,0.476,0.00209,0.04653,0.0,0.0,0.0,0.00261,0.27529,0.00035,5.47147,0.25053,0.02017,0.3206,0.0,0.02753,0.0,0.00768,0.00652,0.0,0.0,0.07801,0.0,0.0,0.00047,1
10582,0.0,0.0,0.02561,0.0,4.86373,0.0,4.98236,13.57608,0.03557,0.0,0.0,0.51803,0.0,0.0,12.61999,0.14226,4.83416,0.0,0.0,2.49014,0.0,0.0096,0.00481,0.0,0.04345,0.0,0.07462,0.0,0.00508,0.35309,0.0,0.02483,0.0,1.43995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44163,0.0,0.0,0.0,0.0,0.0,0.0,0.5759,0.6691,0.15118,0.0,0.0,1.28802,0.08539,0.02273,0.0,0.0,0.6318,0.0,0.00056,0.0074,0.56695,0.0,0.0,0.61505,0.0,0.0,14.18557,0.49014,0.0,0.0,0.19682,0.0,0.0,0.0,0.0,0.0,0.23325,0.21997,0.0,0.0,7.84662,0.0,0.0,0.11791,0.0,0.0,0.0,0.00715,0.0,1.2894,0.0,0.02551,0.0,0.0,0.0,1.72747,0.07672,0.0,0.0,0.0,0.0,0.0,0.19289,0.0,0.0,0.46861,0.0,0.0,0.0232,0.0,0.18352,0.0,0.0,3.73959,1.78843,0.0,0.0,1.87053,0.0,0.0,0.0,0.0,0.0,1.74284,0.0,0.0,0.05343,0.0,0.0101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42185,0.0,0.0,0.0,0.0,0.0,0.31895,0.0,0.05953,0.0,0.02644,0.0,0.0,0.03095,0.0,0.0,0.0,0.0,0.0,0.0,0.00306,0.0,0.00682,0.0,0.0,0.0,0.00363,0.0,0.0,4.24496,0.0,0.09751,0.0,0.05532,0.0,0.00609,0.00173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27331,0.00657,0.0,0.0,0.00432,0.01771,0.0,0.0,0.02058,1
